assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
1,0,35,None,None,1,0.5,165809,4,,0,0,1,-1,50.6,31,27,None,,0,3,5.0,5.5,2,0.27,0.14,0.51,0.26,0.24,1.30,0.65,0.12,Bernardo,4.0,79,35,1,0.5,0,12.9,38,26,342,False,33.6,106,42,180,,None,66,38,20,0,0,None,0,,165809.jpg,4.0,82,36,0,0,0.0,Veiga de Carvalho e Silva,6.4,62,20,False,None,2,1.0,a,13,43,45.0,35,18,8,288568,36149,136925,97552,0.6,1.2,Bernardo,0
0,0,0,0,0,0,0,477555,None,,0,0,-1,1,0.0,541,241,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Oscar,0.0,549,241,0,0,0,0.0,549,240,343,False,0.0,542,234,0,Leg injury - Expected back 14 Dec,2024-08-14T22:30:05.558994Z,49,321,209,0,0,None,0,,477555.jpg,0.0,549,241,0,0,0,Bobb,0.2,385,135,False,None,0,0,i,13,43,0.0,514,221,0,754,425,17266,3542,0.0,0.0,Bobb,0
0,0,0,None,None,0,0,17601,None,,0,0,0,0,0.0,317,3,None,,0,1,1.0,1.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Scott,0.0,335,21,0,0,0,0.0,337,22,344,False,0.0,329,22,0,,None,40,546,39,0,0,None,0,,17601.jpg,0.0,335,21,0,0,0,Carson,0.2,358,55,False,None,0,0,a,13,43,0.0,258,1,0,2917,1647,2437,1127,0.0,0.0,Carson,0
1,2,62,None,None,1,0.5,61366,1,,1,-1,1,-1,87.1,8,7,1,,1,3,8.5,9.0,12,0.97,0.49,1.85,0.93,0.88,1.30,0.65,0.44,Kevin,7.5,12,7,1,0.5,1,17.4,17,14,345,False,66.4,21,10,179,,None,96,6,5,0,0,4,0,,61366.jpg,7.5,13,8,0,0,0.0,De Bruyne,11.1,39,14,False,None,2,1.01,a,13,43,21.0,96,57,15,346338,246476,116548,64070,0.8,1.6,De Bruyne,0
0,0,34,None,None,1,0.56,248875,None,,0,0,0,0,49.9,33,29,None,,0,3,3.5,4.0,2,0.53,0.3,0.66,0.37,0.13,1.30,0.73,0.07,Jérémy,2.5,125,58,1,0.56,0,10.8,60,40,346,False,23.2,167,69,160,,None,65,56,37,0,0,None,0,,248875.jpg,2.5,126,59,0,0,0.0,Doku,4.6,83,28,False,None,2,1.12,a,13,43,35.0,53,32,5,207787,33609,117808,83341,0.4,0.8,Doku,0
0,1,33,None,None,1,0.5,121160,None,,0,0,0,0,0.0,603,66,None,,0,1,6.0,6.5,2,0.00,0.0,0.00,0.0,0.00,1.30,0.65,0.0,Ederson,5.0,43,4,1,0.5,0,2.4,246,20,347,False,23.4,164,20,180,,None,55,106,2,0,0,None,0,,121160.jpg,5.0,47,4,0,3,1.5,Santana de Moraes,8.4,53,11,False,None,2,1.0,a,13,43,0.0,593,66,10,138306,33085,86936,56669,0.9,1.8,Ederson M.,0
0,0,6,None,None,0,0.0,209244,3,,-1,1,-1,1,3.7,212,128,None,,0,3,1.5,2.0,0,0.01,0.02,0.01,0.02,0.00,0.72,1.44,0.0,Phil,0.5,334,174,0,0.0,0,1.3,283,138,348,False,9.0,244,113,45,,None,94,7,6,0,0,None,0,,209244.jpg,1.0,318,170,0,0,0.0,Foden,12.2,35,12,False,None,0,0.0,a,13,43,0.0,627,283,1,101846,9774,615163,445589,0.1,0.1,Foden,0
0,0,0,100,100,0,0.0,114283,None,,0,0,0,0,2.4,240,139,None,,0,3,1.0,1.5,0,0.01,0.05,0.11,0.52,0.10,0.00,0.0,0.47,Jack,0.0,617,281,0,0.0,0,1.3,282,137,349,False,1.2,314,158,19,,2024-08-12T14:30:04.663213Z,65,43,25,0,0,None,0,,114283.jpg,0.0,617,281,0,0,0.0,Grealish,0.2,377,129,False,None,0,0.0,a,13,43,9.0,146,89,0,2216,825,5482,2738,0.0,0.0,Grealish,1
0,1,44,None,None,1,0.5,477424,None,,0,0,0,0,11.1,167,43,None,,0,2,5.5,6.0,2,0.06,0.03,0.09,0.05,0.03,1.30,0.65,0.02,Joško,4.5,62,17,1,0.5,0,5.7,125,31,350,False,38.6,78,21,180,,None,60,84,7,0,0,None,0,,477424.jpg,4.5,65,19,0,0,0.0,Gvardiol,32.5,8,3,False,None,2,1.0,a,13,43,7.0,161,36,9,347883,86902,282806,212898,0.8,1.5,Gvardiol,0
0,5,111,None,None,1,0.5,223094,None,,1,-1,1,-1,3.9,209,21,3,,1,4,13.0,13.5,17,0.04,0.02,2.11,1.06,2.07,1.30,0.65,1.04,Erling,12.0,2,1,1,0.5,4,25.9,2,1,351,True,133.6,1,1,179,,None,151,1,1,0,0,1,0,,223094.jpg,12.0,3,1,0,0,0.0,Haaland,59.4,1,1,False,None,2,1.01,a,13,43,121.0,2,1,24,742846,467527,89390,36786,0.8,1.6,Haaland,1
0,0,0,0,0,0,0,461358,None,,0,0,0,0,0.0,626,71,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Julián,0.0,623,71,0,0,0,0.0,626,71,352,False,0.0,626,71,0,Transferred to Atletico Madrid,2024-08-13T07:07:51.627006Z,70,30,13,0,0,None,0,,461358.jpg,0.0,623,71,0,0,0,Álvarez,0.2,387,53,False,None,0,0,u,13,43,0.0,625,71,0,0,0,23506,3482,0.0,0.0,J.Alvarez,0
0,0,0,None,None,0,0,121145,None,,-1,1,-2,2,0.0,589,202,None,,0,2,1.0,1.5,0,0.00,0,0.00,0,0.00,0.00,0,0,João,0.0,588,200,0,0,0,0.0,592,202,353,False,0.0,585,202,0,,None,53,176,18,0,0,None,0,,121145.jpg,0.0,588,200,0,0,0,Cavaco Cancelo,0.7,225,81,False,None,0,0,a,13,43,0.0,576,199,0,4496,1472,35454,15330,0.0,0.0,João Cancelo,0
0,3,54,75,None,1,0.65,91651,None,,0,0,0,0,30.7,65,54,None,,1,3,5.2,7.5,1,0.08,0.05,0.21,0.13,0.13,1.30,0.84,0.08,Mateo,6.0,28,15,1,0.65,1,10.7,62,42,354,False,67.2,20,9,139,Knock - 75% chance of playing,2024-08-24T19:30:05.896156Z,55,102,62,0,0,None,0,,91651.jpg,6.0,32,17,0,0,0.0,Kovačić,2.0,144,49,False,None,2,1.29,d,13,43,9.0,145,88,12,180057,17471,82872,70043,1.1,2.2,Kovačić,0
0,0,31,None,None,1,0.5,477064,None,,0,0,0,0,12.1,159,38,None,,0,2,5.0,5.5,2,0.07,0.04,0.60,0.3,0.53,1.30,0.65,0.26,Rico,4.0,70,23,1,0.5,0,6.6,106,20,355,False,22.0,171,68,180,,None,45,456,121,0,0,None,0,,477064.jpg,4.0,73,25,0,0,0.0,Lewis,3.5,99,35,False,None,2,1.0,a,13,43,32.0,57,8,8,296468,151593,44731,29096,0.9,1.8,Lewis,0
0,0,3,None,None,0,0.0,465351,None,,0,0,0,0,0.6,293,166,None,,0,3,1.5,2.0,1,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,Matheus Luiz,0.5,310,158,0,0.0,0,0.1,332,172,356,False,0.2,326,165,1,,None,50,259,167,0,0,None,0,,465351.jpg,1.0,281,145,0,0,0.0,Nunes,0.0,544,229,False,None,0,0.0,a,13,43,0.0,557,247,1,660,275,1357,579,0.1,0.2,Matheus N.,0
0,0,3,None,None,0,0.0,432714,None,,-1,1,-1,1,1.0,276,155,None,,0,3,1.5,2.0,1,0.02,1.8,0.02,1.8,0.00,0.00,0.0,0.0,James,0.5,298,148,0,0.0,0,0.3,319,161,357,False,0.2,324,163,1,,None,49,316,205,0,0,None,0,,432714.jpg,1.0,257,128,0,0,0.0,McAtee,0.1,485,183,False,None,0,0.0,a,13,43,2.0,233,130,1,914,614,3048,1214,0.1,0.2,McAtee,0
0,0,0,None,None,0,0,88248,None,,-1,1,-1,1,0.0,592,64,None,,0,1,1.0,1.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Stefan,0.0,591,67,0,0,0,0.0,595,67,358,False,0.0,588,67,0,,None,54,149,4,0,0,None,0,,88248.jpg,0.0,591,67,0,0,0,Ortega Moreno,0.7,217,31,False,None,0,0,a,13,43,0.0,579,64,0,737,261,17632,6203,0.0,0.0,Ortega Moreno,0
0,0,0,25,25,0,0,220566,None,,0,0,-1,1,0.0,619,279,None,,0,3,0.2,0.4,0,0.00,0,0.00,0,0.00,0.00,0,0,Rodrigo 'Rodri',0.0,614,278,0,0,0,0.0,618,278,360,False,0.0,617,277,0,Hamstring injury - 25% chance of playing,2024-08-16T13:30:05.854954Z,64,66,46,0,0,None,0,,220566.jpg,0.0,614,278,0,0,0,Hernandez,2.0,140,46,False,None,0,0,d,13,43,0.0,616,277,0,2538,1231,251315,43178,0.0,0.0,Rodrigo,0
0,0,35,None,None,1,0.5,171314,None,,0,0,0,0,9.0,180,50,None,,0,2,4.5,5.0,1,0.05,0.02,0.05,0.02,0.00,1.30,0.65,0.0,Rúben,3.5,92,34,1,0.5,0,4.3,180,59,361,False,33.4,107,37,180,,None,55,113,10,0,0,None,0,,171314.jpg,3.5,95,36,0,0,0.0,Gato Alves Dias,4.7,81,29,False,None,2,1.0,a,13,43,0.0,595,202,7,115060,35249,60804,40309,0.6,1.3,Rúben,1
0,0,6,None,None,0,0.0,97299,None,,-1,1,-1,1,5.4,192,56,None,,0,2,1.5,2.0,1,0.01,0.02,0.01,0.02,0.00,0.00,0.0,0.0,John,0.5,318,101,0,0.0,0,1.3,281,95,362,False,6.0,260,96,40,,None,54,152,15,0,0,None,0,,97299.jpg,1.0,290,92,0,0,0.0,Stones,2.0,145,53,False,None,0,0.0,a,13,43,2.0,244,74,1,10018,3650,50362,21247,0.1,0.2,Stones,0
0,0,0,None,None,0,0,58621,None,,-1,1,-1,1,0.0,590,203,None,,0,2,1.0,1.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Kyle,0.0,589,201,0,0,0,0.0,593,203,363,False,0.0,586,203,0,,None,54,146,14,0,0,None,0,,58621.jpg,0.0,589,201,0,0,0,Walker,7.0,59,21,False,None,0,0,a,13,43,0.0,577,200,0,33679,9046,279222,154319,0.0,0.0,Walker,0
2,1,44,100,75,0,0.0,510281,None,,0,0,0,0,70.2,16,14,None,,0,3,6.0,4.9,9,0.36,0.28,0.36,0.28,0.00,0.59,0.46,0.0,Sávio 'Savinho',5.0,50,25,1,0.78,0,12.9,37,25,571,False,40.8,64,30,115,,2024-08-18T22:30:06.139926Z,65,61,41,0,0,None,0,,510281.jpg,5.0,54,27,0,0,0.0,Moreira de Oliveira,1.8,150,50,False,None,2,1.57,a,13,43,18.0,104,64,10,147562,136982,39221,25150,0.8,1.5,Sávio,0
0,0,0,None,None,0,0,472769,None,,0,0,0,0,0.0,574,258,None,,0,3,1.0,1.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Nico,0.0,575,257,0,0,0,0.0,577,258,607,False,0.0,570,252,0,,None,50,261,169,0,0,None,0,,472769.jpg,0.0,575,257,0,0,0,O'Reilly,0.0,593,260,False,None,0,0,a,13,43,0.0,559,249,0,152,57,329,165,0.0,0.0,O’Reilly,0
0,0,2,None,None,0,0.0,59859,None,,0,0,0,0,4.1,207,125,None,,0,3,3.3,3.8,1,0.05,0.24,0.05,0.24,0.00,0.00,0.0,0.0,Ilkay,1.0,263,138,0,0.0,0,0.8,297,147,625,False,0.0,619,279,19,,None,65,40,22,0,0,None,0,,59859.jpg,1.0,314,169,0,0,0.0,Gündogan,0.2,333,111,False,None,0,0.0,a,13,43,4.0,212,121,1,21029,14541,4956,4347,0.2,0.2,Gündogan,0
0,0,0,None,None,0,0,476369,None,,0,0,0,0,0.0,481,191,None,,0,2,2.9,3.4,0,0.00,0,0.00,0,0.00,0.00,0,0,Issa,0.0,488,188,0,0,0,0.0,489,191,626,False,0.0,481,191,0,,None,45,455,120,0,0,None,0,,476369.jpg,0.0,488,188,0,0,0,Kaboré,0.0,613,202,False,None,0,0,a,13,43,0.0,443,180,0,150,150,42,42,0.0,0.0,Kaboré,0
0,0,30,None,None,1,0.6,493250,2,,0,0,0,0,37.5,49,41,None,,0,3,4.0,4.5,6,0.24,0.14,0.57,0.34,0.33,1.71,1.03,0.2,Amad,4.5,59,29,1,0.6,1,10.9,56,38,364,False,42.2,59,29,149,,None,50,274,176,0,0,None,0,,493250.jpg,4.5,62,30,0,0,0.0,Diallo,4.1,92,29,False,None,2,1.21,a,14,1,29.0,69,44,9,130607,102386,79186,41857,0.9,1.8,Amad,1
0,0,3,None,None,0,0.0,467169,None,,0,0,-1,1,10.3,174,110,None,,0,3,0.0,0.5,1,0.05,4.5,0.05,4.5,0.00,0.60,54.0,0.0,Antony Matheus,0.5,327,169,1,90.0,0,1.5,274,133,365,False,3.0,291,142,1,,None,59,96,60,0,0,None,0,,467169.jpg,1.0,308,163,0,0,0.0,dos Santos,0.2,334,112,False,None,0,0.0,a,14,1,2.0,248,141,1,3703,2050,9955,3717,0.1,0.2,Antony,0
0,0,25,None,None,1,0.54,141746,1,,-1,1,-1,1,46.0,40,34,1,,0,3,2.0,2.5,2,0.76,0.41,2.02,1.09,1.26,1.94,1.04,0.68,Bruno,2.5,128,61,1,0.54,0,13.1,36,24,366,False,25.4,151,63,168,,None,84,11,8,0,0,1,0,,141746.jpg,2.5,129,62,0,0,0.0,Borges Fernandes,15.3,22,8,False,None,2,1.07,a,14,1,60.0,22,13,5,73860,15946,455400,311336,0.3,0.6,B.Fernandes,0
0,0,0,None,None,0,0,451302,None,,0,0,0,0,0.0,467,54,None,,0,1,-0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Altay,0.0,476,63,0,0,0,0.0,477,63,367,False,0.0,469,63,0,,None,45,438,28,0,0,None,0,,451302.jpg,0.0,476,63,0,0,0,Bayindir,0.1,444,59,False,None,0,0,a,14,1,0.0,428,53,0,289,114,2079,705,0.0,0.0,Bayindir,0
0,0,32,None,None,1,0.5,61256,None,,0,0,0,0,44.6,42,36,None,,0,3,2.0,2.5,2,0.52,0.26,0.78,0.39,0.26,2.53,1.26,0.13,Carlos Henrique,2.5,112,46,2,1.0,0,11.3,51,36,368,False,39.4,72,33,180,,None,50,180,114,0,0,None,0,,61256.jpg,2.5,113,47,0,0,0.0,Casimiro,0.7,218,73,False,None,2,1.0,a,14,1,29.0,67,42,5,24088,6145,19163,11331,0.5,1.0,Casemiro,0
0,1,45,None,None,1,0.5,216051,None,,0,0,0,0,23.6,89,14,None,,0,2,3.5,4.0,1,0.07,0.04,0.09,0.05,0.02,2.53,1.26,0.01,Diogo,4.0,75,25,2,1.0,0,5.8,122,29,369,False,33.8,104,36,180,,None,50,225,25,0,0,None,0,,216051.jpg,4.0,78,27,0,0,0.0,Dalot Teixeira,8.5,52,17,False,None,2,1.0,a,14,1,1.0,252,77,8,135095,33447,130108,86400,0.8,1.6,Dalot,0
0,0,0,None,None,0,0,80607,3,,-1,1,-1,1,0.0,591,266,4,,0,3,-0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Christian,0.0,590,265,0,0,0,0.0,594,266,370,False,0.0,587,260,0,,None,54,148,90,0,0,None,0,,80607.jpg,0.0,590,265,0,0,0,Eriksen,0.2,372,127,False,None,0,0,a,14,1,0.0,578,258,0,1741,664,7248,2957,0.0,0.0,Eriksen,0
0,0,2,None,None,0,0.0,37642,None,,0,0,0,0,0.0,409,163,None,,0,2,0.0,0.5,0,0.00,0.0,0.00,0.0,0.00,0.06,0.6,0.0,Jonny,0.5,276,88,0,0.0,0,0.1,328,105,371,False,1.4,308,103,9,,None,45,332,46,0,0,None,0,,37642.jpg,1.0,227,72,0,0,0.0,Evans,0.1,429,161,False,None,0,0.0,a,14,1,0.0,355,140,1,713,246,2980,1253,0.1,0.2,Evans,0
1,0,11,None,None,0,0.0,493105,None,,0,0,0,0,36.4,52,43,None,,0,3,2.0,2.5,1,0.15,0.25,1.54,2.57,1.39,0.99,1.65,2.32,Alejandro,2.5,126,59,1,1.67,0,8.6,75,51,372,False,24.6,156,65,54,,None,65,60,40,0,0,None,0,,493105.jpg,2.5,127,60,0,0,0.0,Garnacho,14.3,24,9,False,None,0,0.0,a,14,1,25.0,82,51,5,128984,33509,426248,289195,0.4,0.8,Garnacho,0
0,0,0,None,None,0,0,465527,None,,0,0,0,0,0.0,475,193,None,,0,3,-0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Hannibal,0.0,483,193,0,0,0,0.0,484,192,373,False,0.0,476,185,0,,None,45,448,237,0,0,None,0,,465527.jpg,0.0,483,193,0,0,0,Mejbri,0.1,430,155,False,None,0,0,a,14,1,0.0,437,169,0,1526,762,3138,1341,0.0,0.0,Hannibal,0
0,0,0,None,None,0,0,21205,None,,0,0,0,0,0.0,319,5,None,,0,1,-0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Tom,0.0,337,23,0,0,0,0.0,339,24,374,False,0.0,331,24,0,,None,40,548,41,0,0,None,0,,21205.jpg,0.0,337,23,0,0,0,Heaton,0.2,326,49,False,None,0,0,a,14,1,0.0,260,3,0,2566,1386,2166,1002,0.0,0.0,Heaton,0
0,0,0,0,0,0,0,497894,None,,-1,1,-1,1,0.0,625,70,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Rasmus,0.0,622,70,0,0,0,0.0,625,70,375,False,0.0,625,70,0,Hamstring injury - Expected back 14 Sep,2024-08-05T15:00:04.427374Z,69,36,16,0,0,None,0,,497894.jpg,0.0,622,70,0,0,0,Højlund,0.4,276,46,False,None,0,0,i,14,1,0.0,624,70,0,1145,611,27587,6407,0.0,0.0,Højlund,0
0,0,0,0,0,0,0,184667,None,,-1,1,-1,1,0.0,395,153,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Victor,0.0,412,150,0,0,0,0.0,415,154,376,False,0.0,407,154,0,Toe Injury - Unknown return date,2024-08-23T10:00:06.716661Z,44,529,140,0,0,None,0,,184667.jpg,0.0,412,150,0,0,0,Lindelöf,0.1,421,158,False,None,0,0,i,14,1,0.0,339,128,0,246,27,7761,3220,0.0,0.0,Lindelof,0
0,0,34,100,100,1,0.57,95658,None,,0,0,0,0,13.6,148,35,None,,0,2,3.0,3.5,2,0.01,0.01,0.05,0.03,0.04,1.88,1.07,0.02,Harry,3.5,89,33,1,0.57,0,5.2,141,38,377,False,35.0,98,32,158,,2024-08-12T14:30:04.680129Z,50,185,19,0,0,None,0,,95658.jpg,3.5,92,35,0,0,0.0,Maguire,0.8,210,77,False,None,2,1.14,a,14,1,4.0,202,61,7,15391,3947,11926,7784,0.7,1.4,Maguire,1
0,0,39,None,None,1,0.52,516895,None,,0,0,0,0,5.0,195,118,None,,0,3,1.5,2.0,1,0.02,0.01,0.05,0.03,0.03,2.47,1.28,0.02,Kobbie,2.0,157,82,2,1.04,0,3.7,203,99,378,False,26.4,143,58,173,,None,55,141,84,0,0,None,0,,516895.jpg,2.0,162,85,0,0,0.0,Mainoo,5.5,71,23,False,None,2,1.04,a,14,1,5.0,186,109,4,60288,20725,141114,86505,0.4,0.7,Mainoo,1
0,0,0,0,0,0,0,222690,None,,0,0,0,0,0.0,446,180,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Tyrell,0.0,455,178,0,0,0,0.0,456,181,379,False,0.0,448,181,0,Knee injury - Expected back 05 Oct,2024-08-05T15:00:04.439521Z,45,401,91,0,0,None,0,,222690.jpg,0.0,455,178,0,0,0,Malacia,0.0,594,199,False,None,0,0,i,14,1,0.0,402,164,0,69,28,572,127,0.0,0.0,Malacia,0
0,1,34,None,None,1,0.5,221820,None,,0,0,0,0,16.2,118,24,None,,0,2,3.5,4.0,1,0.21,0.1,0.21,0.1,0.00,2.53,1.26,0.0,Lisandro,4.0,68,21,2,1.0,0,4.6,159,48,380,False,29.6,123,46,180,,None,45,400,90,0,0,None,0,,221820.jpg,4.0,71,23,0,0,0.0,Martínez,5.7,70,25,False,None,2,1.0,a,14,1,0.0,401,163,8,102301,16806,73689,51419,0.9,1.8,Martinez,0
0,0,4,None,None,0,0.0,195851,None,,-1,1,-1,1,0.3,304,171,None,,0,3,0.5,1.0,1,0.00,0.0,0.07,0.37,0.07,0.66,3.49,0.37,Scott,1.0,233,118,1,5.29,0,0.9,290,142,381,False,3.2,285,139,17,,None,49,308,201,0,0,None,0,,195851.jpg,1.0,253,126,0,0,0.0,McTominay,0.8,205,70,False,None,0,0.0,a,14,1,5.0,181,105,2,5611,2966,29209,14979,0.2,0.4,McTominay,0
0,0,2,75,None,1,0.86,184341,None,,0,0,0,0,23.7,88,68,None,,0,3,0.8,1.5,1,0.03,0.03,0.42,0.36,0.39,1.02,0.87,0.33,Mason,1.5,211,110,1,0.86,0,7.9,84,59,382,False,13.0,217,96,105,Knock - 75% chance of playing,2024-08-24T19:30:05.955281Z,65,44,26,0,0,None,0,,184341.jpg,1.5,216,112,0,0,0.0,Mount,0.2,342,115,False,None,2,1.71,d,14,1,42.0,41,22,3,1935,293,9162,5623,0.2,0.5,Mount,1
0,0,39,None,None,1,0.5,202641,None,,0,0,0,0,0.0,558,63,None,,0,1,3.0,3.5,1,0.00,0.0,0.00,0.0,0.00,2.53,1.26,0.0,André,3.5,90,11,2,1.0,0,4.2,185,11,383,False,42.2,58,11,180,,None,50,209,9,0,0,None,0,,202641.jpg,3.5,93,11,0,4,2.0,Onana,5.7,69,12,False,None,2,1.0,a,14,1,0.0,534,63,7,47192,7492,94635,62186,0.7,1.4,Onana,0
0,0,0,0,0,0,0,488404,None,,0,0,0,0,0.0,578,260,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Facundo,0.0,578,259,0,0,0,0.0,580,260,384,False,0.0,573,254,0,Transferred to Panathinaikos,2024-08-22T11:21:35.952901Z,50,269,173,0,0,None,0,,488404.jpg,0.0,578,259,0,0,0,Pellistri Rebollo,0.0,587,256,False,None,0,0,u,14,1,0.0,563,251,0,61,0,1182,466,0.0,0.0,Pellistri,0
0,0,9,None,None,1,0.58,176297,None,,-1,1,-1,1,22.1,92,69,2,,0,3,2.0,2.5,2,0.12,0.07,0.12,0.07,0.00,1.77,1.03,0.0,Marcus,2.5,127,60,1,0.58,0,3.8,200,98,385,False,4.6,268,128,154,,None,69,35,19,0,0,3,0,,176297.jpg,2.5,128,61,0,0,0.0,Rashford,3.6,98,31,False,None,2,1.17,a,14,1,12.0,130,79,5,28148,6455,131051,75374,0.4,0.7,Rashford,0
0,0,0,None,None,0,0,209243,None,,-1,1,-2,2,0.0,618,278,None,,0,3,-0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jadon,0.0,613,277,0,0,0,0.0,617,277,386,False,0.0,616,276,0,,None,63,71,50,0,0,None,0,,209243.jpg,0.0,613,277,0,0,0,Sancho,0.2,325,109,False,None,0,0,a,14,1,0.0,614,275,0,1720,667,16831,5752,0.0,0.0,Sancho,0
0,0,0,0,0,0,0,106760,4,,0,0,-1,1,0.0,528,193,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Luke,0.0,537,191,0,0,0,0.0,536,193,387,False,0.0,529,193,0,Calf injury - Expected back 14 Sep,2024-08-14T22:30:05.635756Z,49,296,34,0,0,None,0,,106760.jpg,0.0,537,191,0,0,0,Shaw,0.4,280,108,False,None,0,0,i,14,1,0.0,498,187,0,317,197,37544,7422,0.0,0.0,Shaw,0
0,3,38,None,None,0,0.0,458249,None,,0,0,1,-1,12.8,155,17,None,,0,4,4.0,4.5,1,0.03,0.04,0.10,0.13,0.07,1.51,1.84,0.09,Joshua,4.5,64,9,1,1.22,1,7.8,87,14,389,False,44.6,52,9,74,,None,71,24,11,0,0,None,0,,458249.jpg,4.5,67,9,0,0,0.0,Zirkzee,4.3,86,16,False,None,0,0.0,a,14,1,21.0,95,23,9,264376,32128,117137,91488,0.6,1.3,Zirkzee,0
0,0,0,0,0,0,0,550864,None,,0,0,-1,1,0.0,408,162,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Leny,0.0,425,159,0,0,0,0.0,427,163,572,False,0.0,419,163,0,Foot injury - Expected back 02 Nov,2024-08-05T15:00:04.535911Z,44,544,151,0,0,None,0,,550864.jpg,0.0,425,159,0,0,0,Yoro,0.1,426,159,False,None,0,0,i,14,1,0.0,353,138,0,731,563,8828,1873,0.0,0.0,Yoro,0
0,0,4,None,None,0,0.0,209365,None,,0,0,0,0,0.2,310,102,None,,0,2,0.5,1.0,1,0.00,0.0,0.00,0.0,0.00,0.66,2.97,0.0,Matthijs,1.0,240,76,1,4.5,0,1.0,289,97,593,False,9.8,233,91,20,,None,50,219,24,0,0,None,0,,209365.jpg,1.0,271,89,0,0,0.0,de Ligt,3.4,100,36,False,None,0,0.0,a,14,1,0.0,538,196,2,39459,9154,111800,57542,0.2,0.4,De Ligt,0
1,2,44,None,None,1,0.53,230001,None,,0,0,0,0,24.2,85,13,None,,1,2,5.5,6.0,4,0.03,0.02,0.03,0.02,0.00,2.47,1.31,0.0,Noussair,6.0,26,6,2,1.06,0,6.8,98,14,594,False,38.2,81,22,170,,None,45,407,95,0,0,None,0,,230001.jpg,6.0,28,7,0,0,0.0,Mazraoui,11.1,38,13,False,None,2,1.06,a,14,1,6.0,169,43,12,736459,247600,96169,68135,1.3,2.7,Mazraoui,0
0,0,0,None,None,0,0,490881,None,,0,0,0,0,0.0,486,197,None,,0,3,-0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Toby,0.0,493,197,0,0,0,0.0,494,196,613,False,0.0,486,189,0,,None,45,465,242,0,0,None,0,,490881.jpg,0.0,493,197,0,0,0,Collyer,0.0,585,255,False,None,0,0,a,14,1,0.0,450,173,0,921,451,383,265,0.0,0.0,Collyer,0
0,0,0,None,None,0,0,545477,None,,0,0,0,0,0.0,381,141,None,,0,2,0.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Alex,0.0,398,138,0,0,0,0.0,401,142,390,False,0.0,393,142,0,,None,40,622,200,0,0,None,0,,545477.jpg,0.0,398,138,0,0,0,Murphy,0.9,197,72,False,None,0,0,a,15,4,0.0,324,115,0,16634,8691,14986,6674,0.0,0.0,A.Murphy,0
0,0,3,None,None,0,0.0,179018,None,,0,0,-1,1,0.3,308,172,None,,0,3,1.0,1.0,1,0.00,0.0,0.00,0.0,0.00,0.08,7.2,0.0,Miguel,0.5,324,167,0,0.0,0,0.1,335,173,391,False,0.4,321,161,1,,None,59,88,55,0,0,None,0,,179018.jpg,1.0,302,159,0,0,0.0,Almirón Rejala,0.7,219,74,False,None,0,0.0,a,15,4,0.0,605,271,1,10339,4699,39670,14191,0.1,0.2,Almirón,0
